0,1,2,3,4,5,6,7,8,9,10,11
22281262,99283,4741,21500392,10,9,973,0,9,4,0,1
22346882,11609,43,21615891,8,52,204,0,8,2,0,1
60405713,30073,15,60033359,13,7,519,0,9,5,3,1
60455180,2000,70,60093253,9,18,274,0,9,3,0,1
270336,0,11,71530,15,36,580,0,14,6,0,1
196930,0,9,91644,12,40,892,0,12,3,0,1
30119111,127326,969,29292064,13,52,1126,0,12,5,0,1
799971,29443139,22,225368,9,52,1260,0,9,4,0,1
956173,73868778,87,167645,16,40,333,0,15,5,0,1
74734678,97907,69,73885586,13,40,1200,0,13,3,0,1
220209,0,20,100890,9,40,1478,0,9,3,0,1
1336720,0,5,998576,93,17,569,0,91,4,0,2
1302588,0,35,975333,21,52,1480,0,21,10,0,2
7920986,29713,13284,7907702,3,52,76,0,3,1,0,0
538533,60608745,32,220899,15,42,298,0,14,6,0,1
61172632,22026,97,60637625,13,47,1480,0,13,3,0,1
32100519,0,11,1073013,1325,8,1500,0,1324,39,0,1
32077175,0,7,629553,1244,22,305,0,1244,6,0,1
55809805,99467,3935,55191320,9,52,766,0,8,4,0,1
33404518,77363,4225,32726257,10,9,892,0,9,4,0,1
55904637,2817,29,55312947,8,52,230,0,8,2,0,1
33470216,30921,32,32843311,9,52,630,0,9,3,0,1
469768,0,84,153026,14,42,298,0,13,6,0,1
389548,0,84,190465,11,47,1480,0,11,2,0,1
124946029,58890164,42,62489526,19,52,1252,0,19,7,0,4
5714033,0,72,5389371,7,52,382,0,7,4,0,1
1310416,0,14,294367,14,9,973,0,13,4,0,1
1247133,0,463,428146,7,52,103,0,7,2,0,1
39809792,119871,1097,38111761,67,52,1480,0,66,5,0,1
39924786,18868,31,38257371,58,52,1496,0,58,5,0,1
303275247,0,21,242551809,6,52,232,0,5,1,0,1
0,275111,20000000,0,1,52,52,0,1,0,0,0
0,291730,20000000,0,1,52,52,0,1,0,0,0
0,573866,20000000,0,1,52,52,0,1,0,0,0
0,1134412,20000000,0,1,52,52,0,1,0,0,0
60923608,158302,26,15124983,18,40,569,0,15,4,2,1
61132705,16642,658,15123675,16,52,227,0,16,3,0,2
0,2284908,20000000,0,1,52,52,0,1,0,0,0
303306434,0,19,242296274,7,52,242,0,6,1,0,1
0,4618408,20000000,0,1,52,52,0,1,0,0,0
61322111,51580,188,60936974,13,7,519,0,9,5,3,1
61356865,383,83,60998403,9,18,274,0,9,3,0,1
30648282,0,82,30583697,6,52,237,0,5,1,0,1
30778233,0,75,30713531,6,52,226,0,5,1,0,1
30625712,0,527,30606068,5,16,528,0,5,2,0,1
30766036,0,68,30745021,5,16,528,0,5,2,0,1
0,9412664,20000000,0,1,52,52,0,1,0,0,0
30797023,127990,680,30008718,13,52,1126,0,12,5,0,1
30915003,978,113,30149962,11,52,1260,0,11,4,0,1
3442034,0,87,2035952,15,33,1218,0,15,8,0,1
0,18330178,20000000,0,1,52,52,0,1,0,0,0
61776649,23458,21,61411211,15,42,298,0,14,6,0,1
61775117,18369,225,61438170,12,47,1480,0,12,2,0,1
963805,83889642,29,172406,16,40,333,0,15,5,0,1
84764832,89608,32,83921778,13,40,1200,0,13,3,0,1
61707812,19477,45,60735070,18,42,298,0,17,7,0,1
61719825,14393,41,60776175,15,47,1480,0,15,3,0,1
649300,0,1156,143718,11,43,569,0,10,4,0,1
604147,0,90217,235683,5,52,413,0,5,2,0,1
42376911,0,95,10750587,23,18,1298,0,22,8,0,1
42210536,0,2370,10752896,15,52,1350,0,15,12,0,1
121958045,470200,20,46289972,17,40,350,0,9,3,2,6
20570898,101806358,17,19544990,10,30,1500,0,10,3,0,1
243620842,0,16,241478876,91,52,1357,0,91,26,0,2
0,1977131,20000000,0,1,52,52,0,1,0,0,0
61389292,107021,55,15489670,18,40,569,0,15,4,2,1
61462183,20685,284,15415174,15,13,781,0,15,4,0,1
342120781,0,32,62019971,10,52,466,0,10,2,0,0
342087430,0,33,62022248,8,52,130,0,8,3,0,0
61292982,0,1474,61259739,4,52,195,0,4,1,0,1
0,35845920,20000000,0,1,52,52,0,1,0,0,0
3446877,0,122,2020876,10,33,289,0,10,4,0,1
274288755,0,14,100054918,46,52,723,0,43,13,1,3
274244461,98111,18,100200662,36,40,1480,0,35,18,1,3
68881737,30463,548,68442517,14,7,519,0,10,5,3,1
68917079,1231,52,68502461,10,18,579,0,10,4,0,1
532196,0,28,134942,18,52,487,0,17,5,0,1
501073,0,28,157877,11,52,390,0,11,7,0,1
757585,0,26,244618,12,52,249,0,11,3,0,1
725029,0,1249,351956,6,52,230,0,6,2,0,1
345041663,0,32,344931521,11,52,1500,0,11,4,0,1
345056581,0,23,344926378,13,52,1078,0,13,4,0,1
98399499,0,29,92381283,19,52,1500,0,19,11,0,1
73586025,123219,1549,72719955,13,52,1126,0,12,5,0,1
73716985,2061,43,72874537,10,52,1260,0,10,4,0,1
357836,0,21,150406,14,42,298,0,13,6,0,1
315276,0,15,186777,13,47,1480,0,13,3,0,1
51932729,8379,2912,11649023,16,52,1350,0,16,12,0,1
51938194,1164,249,11640110,23,18,1298,0,22,8,0,1
44068075,348723976,115,10845656,25,18,1298,0,24,8,0,1
404310210,0,1491,348901841,22,3,1395,0,22,17,0,1
400067209,0,1542,10253127,152,9,1336,0,152,59,0,1
400070577,0,1537,10286358,150,9,1352,0,150,57,0,1
400035580,0,53,10315775,117,18,1298,0,116,101,0,1
400051879,0,958,10319603,112,18,1298,0,111,98,0,1
184011619,13919,32,183534430,15,42,298,0,14,6,0,1
184009589,8037,30,183574654,12,47,1480,0,12,2,0,1
63814554,59259135,278,63257216,11,52,1252,0,11,5,0,2
120101816,0,10,1621484,3254,0,1500,0,3253,153,0,1
120065770,0,8,654040,3894,22,305,0,3894,6,0,1
61257834,416132,20,40641595,15,40,350,0,9,3,2,4
13435462,48091317,186,12736056,9,30,1500,0,9,3,0,1
73690965,85013,202,72824372,13,40,1200,0,13,3,0,1
665855,0,40,160046,13,0,768,0,12,4,0,1
730495,0,58,135396,14,9,892,0,13,4,0,1
638424,0,115378,207925,5,52,230,0,5,2,0,1
696127,0,123,241830,6,52,630,0,6,3,0,1
258720,0,28,64102,13,17,273,0,12,4,0,1
111130797,61007809,79,100251604,12,4,655,0,11,5,1,2
827244,95345,4404,156100,10,9,973,0,9,4,0,1
886035,7987,75,261527,8,52,204,0,8,2,0,1
61829027,114485,69,15404267,18,40,569,0,15,4,2,1
61787987,38261,18,15435521,12,52,227,0,12,3,0,0
10144310,0,16,639836,456,22,305,0,456,6,0,1
12357511,113924,6319,11758541,9,52,765,0,8,4,0,1
11531049,67751,4979,10805154,10,9,892,0,9,4,0,1
12472752,73,256,11891138,8,52,230,0,8,2,0,1
11552239,54696,29,10886531,9,52,630,0,9,3,0,1
1450135,75448,4629,761544,10,9,973,0,9,4,0,1
1513582,49190,60,838488,8,52,204,0,8,2,0,1
1244518,0,1469,211627,10,25,409,0,9,5,0,1
1224269,0,57,304449,12,40,1500,0,12,4,0,1
224280,0,571,99937,7,40,162,0,6,1,0,1
4184904,0,42,2061126,16,33,1218,0,16,8,0,1
202071,0,101,137628,6,40,459,0,6,3,0,1
61480109,35146,358,61064843,13,7,519,0,9,5,3,1
494557345,1231,52,68502461,20,18,1500,0,20,7,0,2
28937943,0,17,666653,910,3,1500,0,909,45,0,1
28907009,0,11,658338,1044,22,305,0,1044,6,0,1
688298,0,447,164865,11,43,569,0,10,4,0,1
31781937,108966,5442,31161582,9,52,766,0,8,4,0,1
645250,0,111624,255963,5,52,413,0,5,2,0,1
30182540,113296,539,29513466,10,9,892,0,9,4,0,1
31892056,17,39,31290425,9,52,230,0,9,2,0,1
30277314,82,106,29642914,9,52,630,0,9,3,0,1
485571,60736709,48,231247,15,42,298,0,14,6,0,1
61189322,34509,80,60747489,13,47,1480,0,13,4,0,1
499235,0,17,152116,14,42,298,0,13,6,0,1
477410,0,24,261420,13,47,1480,0,13,3,0,1
10021994,92039,39,9313105,10,9,973,0,9,4,0,1
10095346,13103,21,9426286,8,52,204,0,8,2,0,1
2021617,58971824,36,1570510,10,52,1500,0,10,3,0,2
74811574,128733,41,73192810,74,52,1480,0,73,5,0,1
522173059,2061,24,73343295,66,52,1260,0,66,8,0,2
223532,0,53,120711,5,52,237,0,5,3,0,1
60983737,264887,23,40746417,12,40,350,0,9,3,2,1
20610125,40892673,51,19440122,10,30,1500,0,10,3,0,1
61242143,105347,25,15366653,18,40,569,0,15,4,2,1
61425818,40348,48,15359838,18,14,782,0,18,5,0,2
986184,72481241,21,183407,16,40,349,0,15,5,0,1
73383012,88104,49,72531252,13,40,1200,0,13,3,0,1
240387733,0,116,239379893,7,52,1421,0,5,2,0,3
59213,4358,122,54921,6,52,1500,0,6,1,0,1
619295313,4358,122,54921,7,52,1500,0,7,1,0,1
12570,0,127,4124,8,52,152,0,7,1,0,1
39610,0,368,20145,5,52,163,0,4,1,0,1
14540,0,388,9731,6,52,143,0,5,1,0,1
73624,2075,53,69820,9,52,143,0,8,1,0,1
32846,0,3964,13059,5,52,726,0,5,3,0,1
94544861,263650,463,93858336,10,40,158,0,7,1,2,1
40510,0,311,14849,13,52,169,0,12,1,0,1
5911,0,1214,3358,4,26,1306,0,4,1,0,1
16058,2622,963,10506,5,35,803,0,5,1,0,1
16907,2694,419,11635,5,35,803,0,5,1,0,1
952094,0,5617,890080,5,52,1157,0,5,1,0,1
8200,0,523,4639,5,40,141,0,4,1,0,1
13904,2198,688,10409,5,40,172,0,4,1,0,1
15793,1686,1158,11831,5,40,172,0,4,1,0,1
1014610,29611,54,1006614,6,3,1283,0,6,2,0,1
63686,34261,44,57608,6,26,1279,0,6,2,0,1
0,10622,20000000,0,1,52,52,0,1,0,0,0
85832,977973,607,66316,6,52,143,0,5,1,0,1
94779,11596,32,75198,6,52,143,0,5,1,0,1
121774472,19553,43,121773543,4,52,83,0,4,1,0,0
1250034,0,25,390588,18,12,524,0,17,7,0,1
1264268,0,27,471929,18,6,1410,0,18,12,0,1
61908330,51468,286,61485366,13,7,519,0,9,5,3,1
61959577,14843,233,61579096,9,18,274,0,9,3,0,1
5456572,2042,595,5448451,5,35,803,0,5,1,0,1
14702,5436442,46,9907,5,40,172,0,4,1,0,1
29971622,129183,1918,29129829,13,52,1126,0,12,5,0,1
30116806,863,46,29291897,10,52,1260,0,10,4,0,1
5167929,4354,375,5161782,5,35,803,0,5,1,0,1
17594,5156884,45,9752,5,40,172,0,4,1,0,1
5148960,10679,312,5143058,5,35,803,0,5,1,0,1
8656,5142286,633,5673,5,40,172,0,4,1,0,1
635893227,10679,312,5143058,10,35,803,0,10,2,0,2
18860,5123996,291,11198,5,40,172,0,4,1,0,1
631,0,631,631,2,52,76,0,2,1,0,0
222170,0,43,69170,12,52,991,0,11,4,0,1
176286,0,29,54831,8,52,1452,0,8,3,0,1
5140069,13588,59,5130074,5,35,803,0,5,1,0,1
15106,5126676,245,11111,5,40,172,0,4,1,0,1
254461805,11655,100,246276313,16,10,1480,0,15,7,1,1
400657,61683086,34,161948,14,42,298,0,13,6,0,1
62062818,22682,31,61705115,12,47,1480,0,12,2,0,1
40153,0,39,40114,3,40,52,0,2,0,0,1
17380,0,17380,17380,2,40,52,0,2,0,0,1
5192988,4797,55,5184796,5,35,803,0,5,1,0,1
8343,5192397,183,5961,5,40,172,0,4,1,0,1
26406415,139603,874,24849934,67,52,1480,0,66,5,0,1
26521390,4747,51,25023205,43,52,1260,0,43,4,0,1
469809868,13919,30,183534430,31,42,298,0,29,12,0,2
123895219,19125,33,123294981,13,47,1480,0,13,4,0,1
246531252,0,154,246445290,8,52,619,0,8,3,0,1
651351146,4797,35,5184796,10,35,803,0,10,2,0,2
8977,5137537,559,6107,5,40,172,0,4,1,0,1
61708040,519732,26,41180070,12,40,350,0,9,3,2,1
20748700,41323048,46,19892433,10,30,1500,0,10,3,0,1
62207413,104202,49,15671719,18,40,569,0,15,4,2,1
62234682,36833,54,15612506,13,52,227,0,13,3,0,1
31319620,141024,5686,30447703,12,52,1126,0,11,5,0,1
145913080,72,20000000,145913080,2,52,52,0,2,0,0,0
890347,30611524,30,208198,10,52,1260,0,10,4,0,1
665749,0,250,160444,11,43,569,0,10,4,0,1
68829519,31564,470,68399748,13,7,519,0,9,5,3,1
632344894,14843,26,68447024,18,18,274,0,18,6,0,2
641683,0,103812,259775,5,52,413,0,5,2,0,1
246756612,30301,39,246399763,15,42,298,0,14,6,0,1
246727247,30903,21,246429817,12,47,1480,0,12,3,0,1
7135959,0,31,6957119,13,52,1143,0,12,6,0,1
7113597,0,26,6967227,17,40,1374,0,16,9,1,1
61523350,8590,28,61063533,15,42,298,0,14,6,0,1
61503565,33883,50,61097047,12,47,1480,0,12,2,0,1
61197458,358062,64,40723167,12,40,350,0,9,3,2,1
20822440,40864369,82,19677779,10,30,1500,0,10,3,0,1
100773067,121850433,44,61682674,6,52,83,0,6,2,1,0
39063316,61758898,128,39063188,3,40,98,0,2,1,1,0
61648448,107613,43,15234155,18,40,569,0,15,4,2,1
61778888,25068,161,15236892,14,52,227,0,14,3,0,1
308152403,0,36,246742465,6,52,232,0,5,1,0,1
0,302038,20000000,0,1,52,52,0,1,0,0,0
0,261811,20000000,0,1,52,52,0,1,0,0,0
0,554152,20000000,0,1,52,52,0,1,0,0,0
0,1129965,20000000,0,1,52,52,0,1,0,0,0
151121860,0,15,1205174,4409,0,1500,0,4408,188,0,1
151100007,0,8,665636,4822,22,305,0,4822,6,0,1
0,2173370,20000000,0,1,52,52,0,1,0,0,0
339851972,106557,139,339198832,14,0,768,0,13,4,0,1
952676,133142523,25,169555,16,40,333,0,15,5,0,1
734996,0,212,163340,14,9,892,0,13,4,0,1
134014737,82274,46,133168034,13,40,1200,0,13,3,0,1
339965352,4726,43,339349730,7,52,230,0,7,2,0,1
685267,0,57,239077,6,52,630,0,6,3,0,1
308082021,10562604,97,246431988,7,52,242,0,6,1,0,1
0,4265311,20000000,0,1,52,52,0,1,0,0,0
9989513,94835,5737,9146682,10,9,973,0,9,4,0,1
60700445,34715,230,60245846,14,7,519,0,10,5,3,1
10117913,7117,12,9263934,10,52,204,0,10,2,0,1
122688008,14843,26,68447024,27,18,274,0,27,9,0,3
0,45930239,12,14,3,40,115,0,1,1,2,0
0,9097239,20000000,0,1,52,52,0,1,0,0,0
254226,0,44,154526,7,52,241,0,7,3,0,1
602998,60788508,46,289219,15,42,298,0,14,6,0,1
61386479,24373,1127,60810406,13,47,1480,0,13,4,0,1
0,17655606,20000000,0,1,52,52,0,1,0,0,0
776484913,0,10,612783906,29,42,298,0,27,12,0,2
613185282,94714,26,612823275,12,47,1480,0,12,2,0,1
60990431,491633,17,40547078,13,40,350,0,9,3,2,2
19825354,41700544,25,18655076,10,30,1500,0,10,3,0,1
104205113,208017,710,102820747,15,52,1126,0,14,6,0,1
1358196,103014091,88,426425,12,52,1260,0,12,5,0,1
38891145,0,7,636936,1381,22,305,0,1381,6,0,1
50263588,102422,222,49672057,9,52,766,0,8,4,0,1
40174972,129003,2321,39499542,10,9,892,0,9,4,0,1
61067393,109401,139,15242843,18,40,569,0,15,4,2,1
568682,49798928,53,179946,8,52,230,0,8,2,0,1
642780,39619044,48,210228,8,52,630,0,8,3,0,1
61070380,43336,50,15251810,14,52,227,0,14,3,0,1
447221618,76942,467,446579868,12,43,569,0,11,4,0,1
447282126,12310,90134,446690396,6,52,413,0,6,2,0,1
0,34295717,20000000,0,1,52,52,0,1,0,0,0
60911186,0,760,60873043,4,52,195,0,4,1,0,1
3610489,0,23,2006711,12,33,1218,0,12,8,0,1
7151850,0,25,2724262,28,40,378,0,28,14,0,2
0,221602,20000000,0,1,40,40,0,1,0,0,0
307173169,96170,26,306429514,13,52,249,0,12,3,0,1
307266059,7647,669,306550797,7,52,230,0,7,2,0,1
952553,0,22,250616,18,52,487,0,17,5,0,1
927342,0,23,269605,11,52,390,0,11,7,0,1
360220,183979162,23,166083,14,42,298,0,13,6,0,1
184325111,21147,26,184004510,12,47,1480,0,12,3,0,1
680372183,0,14,60891354,46,40,557,0,45,19,0,1
680369691,0,13,60989610,35,13,525,0,35,25,0,1
122444313,38459,26,122060355,15,42,298,0,14,6,0,1
122482192,26227,35,122122787,12,47,1480,0,12,2,0,1
245786215,0,450,245524535,10,52,1480,0,10,4,0,1
59913600,535354,27,39837802,15,40,350,0,9,3,2,4
611535300,0,168,365853536,42,38,1097,0,40,17,0,2
865,572,865,865,2,52,76,0,2,1,0,0
0,54907,20000000,0,1,52,52,0,1,0,0,0
13358106,47010718,28,12343630,10,30,1500,0,10,3,0,1
0,60429,20000000,0,1,52,52,0,1,0,0,0
852276,0,17,198976,14,9,973,0,13,4,0,1
812022,0,117561,314582,5,52,103,0,5,2,0,1
988638,102171902,20,193837,16,40,333,0,15,5,0,1
103078738,81789,44,102205426,13,40,1200,0,13,3,0,1
100434020,38092,14,100015180,13,7,519,0,9,5,3,1
100472075,1391,28,100092654,10,18,274,0,10,3,0,1
60580534,120014,112,14947174,18,40,569,0,15,4,2,1
60649325,53517,25,14944137,14,52,227,0,14,3,0,1
223536,0,876,95138,7,40,162,0,6,1,0,1
175958,0,156,123618,6,40,459,0,6,3,0,1
245873806,0,27,245160884,14,52,81,0,14,4,0,1
5830507,0,56,5487511,9,52,1500,0,9,5,0,1
61726989,1251,24,61009017,17,42,298,0,16,7,0,1
61693272,17995,73,61032882,14,47,1480,0,14,4,0,1
408546,122056517,23,151309,14,42,298,0,13,6,0,1
122460878,23754,61,122083674,13,47,1480,0,13,2,0,1
58890125,0,13,1509208,1612,9,1500,0,1611,83,0,1
58867203,0,8,721511,1950,22,305,0,1950,6,0,1
61213400,453772,30,40848013,13,40,350,0,9,3,2,2
19479798,42039068,143,18758521,9,30,1500,0,9,3,0,1
720898488,98049,73,720275302,14,52,766,0,13,4,0,1
60265852,87141,914,59543446,10,9,892,0,9,4,0,1
721008196,5408,111561,720410120,6,52,230,0,6,2,0,1
60353178,16806,19,59656299,9,52,630,0,9,3,0,1
716542,0,386,182991,11,43,569,0,10,4,0,1
61546383,55641,346,61098609,14,7,519,0,10,5,3,1
424009,61178436,25,152064,9,18,274,0,9,3,0,1
674186,0,136213,245815,5,52,413,0,5,2,0,1
61486605,87469,23,15467600,18,40,569,0,15,4,2,1
61532816,26530,54,15384471,14,52,227,0,14,3,0,1
913230,0,28,203894,14,9,973,0,13,4,0,1
851770,0,56,321739,7,52,103,0,7,2,0,1
990678,85859574,23,197777,16,40,333,0,15,5,0,1
86765138,84260,32,85880834,13,40,1200,0,13,3,0,1
161627116,126613,12,159332230,76,52,1480,0,75,5,0,1
161745417,3837,19,159476354,68,52,1260,0,68,4,0,1
183424697,3438,42,183037216,15,42,298,0,14,6,0,1
183387366,17068,46,183050309,12,47,1480,0,12,3,0,1
61005437,26480,30,60548013,15,42,298,0,14,6,0,1
395755,60635093,33,217771,11,47,1480,0,11,2,0,1
60884015,305406,27,40392264,12,40,350,0,9,3,2,1
20752403,40539371,56,19746587,10,30,1500,0,10,3,0,1
61275760,46626,689,60860436,14,7,519,0,10,5,3,1
382534,60922800,73,169223,8,18,274,0,8,3,0,1
61226363,100617,32,15540637,18,40,569,0,15,4,2,1
61286347,53617,107,15535481,14,52,227,0,14,3,0,1
29345339,123741,72,28133201,12,52,1126,0,11,5,0,1
29457500,4918,535,28272935,10,52,1260,0,10,4,0,1
369814153,94314568,431,369781698,7,25,1500,0,7,2,0,1
244458057,0,18,244389874,5,4,516,0,5,2,0,1
12651440,12600,307,12213822,11,10,1298,0,10,4,0,1
1983424,72791721,56,901675,17,40,333,0,16,5,0,1
74673331,81718,39,72802794,15,40,1200,0,15,5,0,1
122430186,2229,15,121836168,16,42,298,0,15,6,0,1
13248138,3711,78,11331118,16,10,1298,0,15,7,0,1
122393036,34848,8,121841822,13,47,1480,0,13,4,0,1
61564871,62801,29,60803107,17,42,298,0,16,7,0,1
61586903,1857,38,60867816,14,47,1480,0,14,3,0,1
60868371,415294,40,40635051,12,40,350,0,9,3,2,1
20330973,40805617,1671,19658042,9,30,1500,0,9,3,0,1
111402105,72539,1269,110734774,12,43,569,0,11,4,0,1
111446832,20130,105781,110821259,6,52,413,0,6,2,0,1
702395,0,2020,147852,8,13,397,0,7,5,0,1
688483,0,74,161965,11,40,445,0,11,4,0,1
61431157,104402,56,15452148,18,40,569,0,15,4,2,1
61515387,33941,386,15457242,14,52,227,0,14,3,0,1
68990663,25154,963,68485614,14,7,519,0,10,5,3,1
69015643,7022,357,68559247,9,18,274,0,9,3,0,1
913725,0,48,540623,17,12,524,0,16,6,0,1
892055,0,38,632398,15,6,1410,0,15,11,0,1
305972632,573345958,36,244921729,6,52,232,0,5,1,0,1
0,288594,20000000,0,1,52,52,0,1,0,0,0
0,325240,20000000,0,1,52,52,0,1,0,0,0
0,570278,20000000,0,1,52,52,0,1,0,0,0
0,1202208,20000000,0,1,52,52,0,1,0,0,0
0,2330863,20000000,0,1,52,52,0,1,0,0,0
305991100,0,24,244440475,7,52,242,0,6,1,0,1
0,4635185,20000000,0,1,52,52,0,1,0,0,0
142349109,0,12,1477563,3855,0,1500,0,3854,204,0,1
142328620,0,7,676858,4555,22,305,0,4555,6,0,1
713166,0,33,144954,13,0,768,0,12,4,0,1
0,9245992,20000000,0,1,52,52,0,1,0,0,0
775571,0,305,133007,14,9,892,0,13,4,0,1
